,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Name,all_defensive
213,1989-90,24.0,BOS,NBA,PF,65.0,620.0,14.2,0.52,0.098,0.22399999999999998,7.5,10.2,8.9,18.6,0.7,0.1,14.7,25.0,0.3,0.4,0.7,0.055,-0.8,-2.5,-3.3,-0.2,Michael Smith,0
214,1989-90,22.0,IND,NBA,SF,44.0,413.0,4.6,0.387,0.278,0.132,3.6,8.1,5.9,14.7,2.3,0.4,19.1,19.8,-0.9,0.3,-0.7,-0.079,-5.8,-1.1,-6.8,-0.5,George McCloud,0
215,1989-90,23.0,SAC,NBA,PF,36.0,315.0,14.2,0.518,0.025,0.5329999999999999,7.9,10.0,9.0,10.7,2.7,1.3,14.7,24.2,0.0,0.3,0.3,0.046,-1.6,-0.4,-2.0,0.0,Henry Turner,0
216,1988-89,23.0,LAC,NBA,PF,71.0,2161.0,15.6,0.55,0.003,0.44799999999999995,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,2.4,1.6,4.0,0.08900000000000001,-0.8,-0.9,-1.7,0.2,Charles Smith,0
217,1989-90,22.0,WSB,NBA,PF,45.0,374.0,14.5,0.525,0.025,0.426,16.9,14.2,15.6,7.3,1.2,0.8,16.9,25.3,0.1,0.3,0.4,0.05,-2.0,-2.9,-4.9,-0.3,Ed Horton,0
218,1989-90,23.0,MIL,NBA,PF,57.0,438.0,6.1,0.431,0.175,0.342,6.4,12.2,9.3,6.3,1.6,0.4,14.9,14.8,-0.3,0.4,0.0,0.003,-4.5,-1.0,-5.5,-0.4,Frank Kornet,0
219,1989-90,22.0,MIN,NBA,SG,52.0,378.0,7.5,0.45299999999999996,0.081,0.237,7.2,15.6,11.1,7.5,1.4,1.1,17.2,21.0,-0.5,0.4,-0.1,-0.017,-5.8,-1.2,-7.0,-0.5,Doug West,0
220,1989-90,23.0,HOU,NBA,PF,51.0,331.0,9.5,,,,11.7,22.9,17.4,2.8,1.6,3.2,,14.8,-0.3,0.7,0.4,0.061,-5.3,1.4,-4.0,-0.2,Adrian Caldwell,0
221,1989-90,23.0,PHI,NBA,SF,35.0,216.0,10.7,0.49200000000000005,0.09300000000000001,0.16699999999999998,5.8,7.8,6.8,7.1,1.6,1.7,14.7,26.7,-0.2,0.2,0.0,0.002,-4.2,-1.8,-6.0,-0.2,Kenny Payne,0
222,1989-90,23.0,UTA,NBA,PG,48.0,272.0,4.6,0.295,0.071,0.20199999999999999,3.7,8.1,6.0,30.7,3.1,0.5,22.1,18.8,-0.8,0.4,-0.4,-0.065,-7.3,0.4,-6.9,-0.3,Eric Johnson,0
223,1989-90,26.0,TOT,NBA,PF-SF,21.0,102.0,3.5,0.363,0.055999999999999994,0.33299999999999996,5.6,19.9,12.8,2.6,1.5,4.1,12.7,10.0,-0.1,0.1,0.0,0.012,-9.1,1.7,-7.4,-0.1,Mike Williams,0
224,1989-90,22.0,PHO,NBA,SG,36.0,153.0,4.2,0.44299999999999995,0.10300000000000001,0.441,5.4,8.8,7.2,9.7,0.6,0.0,22.1,28.1,-0.5,0.1,-0.3,-0.106,-7.4,-3.1,-10.5,-0.3,Mike Morrison,0
225,1989-90,23.0,TOT,NBA,PF-SF,21.0,87.0,14.1,0.428,0.083,0.271,16.4,12.7,14.5,1.6,1.6,5.6,10.0,27.6,-0.1,0.2,0.1,0.05,-3.5,-1.0,-4.5,-0.1,Nate Johnston,0
226,1988-89,23.0,GSW,NBA,SG,79.0,2717.0,17.2,0.541,0.065,0.365,5.8,11.4,8.6,17.6,1.4,0.3,14.3,26.2,3.6,1.9,5.6,0.098,1.3,-1.4,-0.1,1.3,Mitch Richmond,0
227,1988-89,22.0,SAS,NBA,SF,81.0,2738.0,16.6,0.534,0.016,0.225,5.8,11.1,8.4,21.1,2.5,1.4,15.6,23.8,2.1,2.8,4.9,0.085,0.8,0.4,1.3,2.3,Willie Anderson,0
228,1988-89,22.0,PHI,NBA,SG,79.0,2577.0,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,2.7,1.3,4.0,0.075,0.1,-0.3,-0.2,1.2,Hersey Hawkins,0
229,1988-89,23.0,LAC,NBA,PF,71.0,2161.0,15.6,0.55,0.003,0.44799999999999995,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,2.4,1.6,4.0,0.08900000000000001,-0.8,-0.9,-1.7,0.2,Charles Smith,0
230,1988-89,23.0,MIA,NBA,SG,79.0,2349.0,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-1.6,-0.3,-1.9,0.1,Kevin Edwards,0
231,1988-89,22.0,MIA,NBA,PF,82.0,2435.0,13.7,0.561,0.006999999999999999,0.5870000000000001,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,2.0,2.7,4.6,0.091,-1.4,0.3,-1.1,0.5,Grant Long,0
232,1988-89,21.0,CHH,NBA,SG,75.0,2219.0,12.6,0.467,0.15,0.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.2,-0.005,-1.0,-2.2,-3.2,-0.7,Rex Chapman,0
233,1988-89,22.0,BOS,NBA,SG,82.0,2301.0,12.2,0.47200000000000003,0.019,0.192,6.0,12.7,9.4,27.0,1.7,0.7,20.2,16.8,0.5,1.7,2.2,0.046,-0.6,0.0,-0.7,0.8,Brian Shaw,0
234,1988-89,23.0,NJN,NBA,SF,76.0,2096.0,15.0,0.528,0.193,0.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,0.8,2.0,2.8,0.064,0.0,-0.3,-0.3,0.9,Chris Morris,0
235,1988-89,23.0,LAC,NBA,PG,71.0,1924.0,14.1,0.469,0.027000000000000003,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,-2.0,1.6,-0.4,-0.009000000000000001,-1.2,-0.7,-1.9,0.0,Gary Grant,0
236,1988-89,23.0,SAS,NBA,SG,79.0,2065.0,12.1,0.496,0.156,0.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,0.1,1.4,1.5,0.035,-1.3,-1.2,-2.5,-0.3,Vernon Maxwell,0
237,1988-89,23.0,MIA,NBA,C,78.0,1962.0,10.8,0.47100000000000003,0.005,0.47600000000000003,11.2,20.5,15.7,4.4,1.1,3.0,18.2,22.8,-2.7,2.2,-0.5,-0.012,-4.4,-1.3,-5.8,-1.9,Rony Seikaly,0
238,1988-89,23.0,PHO,NBA,SG,54.0,1354.0,11.3,0.479,0.19,0.294,5.1,11.1,8.2,11.8,2.1,0.6,9.0,15.7,0.9,1.7,2.5,0.09,-1.0,1.3,0.3,0.8,Dan Majerle,1
239,1988-89,22.0,IND,NBA,C,82.0,2041.0,15.6,0.557,0.001,0.342,10.7,16.2,13.6,5.2,0.9,4.3,13.2,20.3,2.4,1.9,4.3,0.10099999999999999,-0.9,0.2,-0.8,0.6,Rik Smits,0
240,1988-89,21.0,MIA,NBA,SF,55.0,1220.0,11.2,0.47100000000000003,0.01,0.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,-0.4,1.1,0.7,0.027999999999999997,-2.2,-0.4,-2.6,-0.2,Sylvester Gray,0
241,1988-89,24.0,SAC,NBA,SG,64.0,1406.0,13.1,0.552,0.282,0.293,4.3,10.9,7.5,8.5,1.3,0.9,11.4,21.1,1.6,0.8,2.4,0.083,-0.7,-1.0,-1.7,0.1,Ricky Berry,0
242,1988-89,22.0,LAC,NBA,SG,71.0,1499.0,11.0,0.547,0.036000000000000004,0.354,2.6,8.5,5.6,21.0,2.4,0.3,21.9,14.0,0.5,0.9,1.4,0.044000000000000004,-2.6,0.2,-2.4,-0.2,Tom Garrick,0
243,1988-89,22.0,SAS,NBA,PG,36.0,730.0,10.5,0.483,0.04,0.469,6.3,7.1,6.7,26.9,2.8,0.2,28.5,15.7,-0.5,0.6,0.2,0.01,-2.2,-0.2,-2.4,-0.1,Michael Anderson,0
244,1988-89,22.0,SAC,NBA,SG,80.0,1556.0,12.7,0.52,0.04,0.19899999999999998,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,1.5,1.0,2.5,0.077,-1.7,0.5,-1.2,0.3,Vinny Del Negro,0
245,1988-89,26.0,TOT,NBA,SG,32.0,617.0,10.3,0.49,0.071,0.12300000000000001,1.8,7.2,4.5,26.5,2.1,0.3,19.8,18.6,-0.1,0.4,0.3,0.021,-2.8,-0.7,-3.5,-0.2,Kelvin Upshaw,0
246,1988-89,21.0,HOU,NBA,SF,81.0,1539.0,11.6,0.506,0.038,0.385,8.1,9.9,9.0,7.4,1.5,0.4,15.5,22.9,0.0,1.6,1.6,0.05,-2.1,-1.1,-3.3,-0.5,Derrick Chievous,0
247,1988-89,22.0,WSB,NBA,SG,80.0,1459.0,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,0.07,0.3,-1.9,-1.6,0.1,Ledell Eackles,0
248,1988-89,23.0,WSB,NBA,PF,71.0,1193.0,10.6,0.47700000000000004,0.003,0.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,0.9,0.9,1.7,0.07,-1.9,-0.1,-2.0,0.0,Harvey Grant,0
249,1988-89,22.0,NYK,NBA,PG,81.0,1358.0,18.0,0.539,0.10400000000000001,0.40700000000000003,4.1,9.1,6.5,31.8,3.3,0.1,18.1,23.3,2.2,1.5,3.7,0.131,1.7,0.4,2.2,1.4,Rod Strickland,0
250,1988-89,23.0,PHI,NBA,PG,82.0,1372.0,14.0,0.5329999999999999,0.41200000000000003,0.18600000000000003,1.5,6.2,3.8,28.9,2.4,0.1,13.9,14.1,2.3,0.6,2.9,0.10300000000000001,1.2,0.0,1.2,1.1,Scott Brooks,0
251,1988-89,22.0,TOT,NBA,SF,24.0,353.0,7.5,0.491,0.0,0.66,5.5,10.6,7.9,8.6,2.2,0.3,20.9,18.1,-0.4,0.3,-0.1,-0.008,-4.9,-0.7,-5.6,-0.3,Todd Mitchell,0
252,1988-89,24.0,MIA,NBA,C,65.0,944.0,12.7,0.555,0.008,0.6729999999999999,11.0,16.8,13.8,3.4,0.7,0.8,12.5,15.8,1.2,0.7,1.9,0.09699999999999999,-0.9,-1.6,-2.4,-0.1,John Shasky,0
253,1988-89,23.0,POR,NBA,PF,56.0,803.0,9.1,0.505,0.0,0.27899999999999997,8.5,15.9,12.1,5.3,1.2,0.5,12.9,15.3,0.4,0.7,1.1,0.063,-3.5,-0.7,-4.2,-0.5,Mark Bryant,0
254,1988-89,22.0,TOT,NBA,SF,51.0,682.0,10.4,0.5,0.005,0.38299999999999995,5.1,13.4,9.2,8.2,1.5,1.3,16.1,17.6,-0.1,0.4,0.3,0.022000000000000002,-2.4,-0.9,-3.3,-0.2,Shelton Jones,0
255,1988-89,22.0,UTA,NBA,C,75.0,779.0,9.7,0.591,0.0,0.514,7.4,20.0,14.2,3.1,0.5,1.7,20.4,18.4,0.1,1.4,1.5,0.09300000000000001,-5.2,0.2,-5.0,-0.6,Eric Leckner,0
256,1988-89,22.0,DEN,NBA,PF,54.0,550.0,12.3,0.42700000000000005,0.027000000000000003,0.43799999999999994,15.5,22.4,18.7,14.3,1.6,0.4,14.1,24.7,-0.6,0.7,0.1,0.013000000000000001,-3.4,-1.6,-5.1,-0.4,Jerome Lane,0
257,1988-89,23.0,PHO,NBA,C,62.0,614.0,14.4,0.56,0.02,0.32299999999999995,11.0,11.8,11.4,3.8,1.4,2.9,13.9,17.2,0.6,0.8,1.4,0.109,0.2,0.3,0.5,0.4,Tim Perry,0
258,1988-89,25.0,UTA,NBA,PG,82.0,781.0,7.9,0.418,,,3.5,8.4,6.2,36.5,1.7,0.4,34.8,13.7,-0.8,1.1,0.3,0.018000000000000002,-3.4,-0.2,-3.7,-0.3,Jim Les,0
259,1988-89,24.0,TOT,NBA,PG,53.0,500.0,6.7,0.428,0.276,0.187,1.5,5.1,3.2,31.6,2.3,0.5,28.9,15.0,-0.6,0.3,-0.3,-0.025,-4.3,-0.9,-5.2,-0.4,Craig Neal,0
260,1988-89,24.0,LAL,NBA,PG,47.0,440.0,9.8,0.47700000000000004,0.049,0.344,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,-0.5,0.5,0.0,0.002,-2.9,-0.5,-3.4,-0.2,David Rivers,0
261,1988-89,23.0,GSW,NBA,SG,36.0,316.0,10.3,0.494,0.20800000000000002,0.41600000000000004,4.8,8.2,6.5,11.0,3.3,0.5,20.9,22.4,-0.4,0.3,0.0,-0.002,-3.3,-0.2,-3.5,-0.1,John Starks,1
262,1988-89,22.0,PHO,NBA,C,62.0,526.0,11.6,0.5539999999999999,0.0,0.513,11.4,18.0,14.9,2.0,1.5,5.0,16.3,12.9,0.4,0.9,1.4,0.124,-3.3,2.2,-1.1,0.1,Andrew Lang,0
263,1988-89,22.0,NJN,NBA,PF,37.0,307.0,13.9,0.5329999999999999,0.01,0.42200000000000004,7.0,10.1,8.5,9.6,2.7,1.2,13.0,18.5,0.3,0.3,0.6,0.08900000000000001,-1.4,0.4,-0.9,0.1,Bill Jones,0
264,1988-89,22.0,NJN,NBA,C,60.0,484.0,13.9,0.501,0.006,0.25,11.1,24.4,17.6,6.5,1.5,2.2,12.6,18.1,0.2,0.6,0.8,0.076,-2.4,-0.5,-2.9,-0.1,Charles Shackleford,0
265,1988-89,22.0,DAL,NBA,PG,51.0,408.0,10.3,0.45899999999999996,0.21100000000000002,0.14,3.6,9.1,6.4,26.3,3.1,0.9,21.9,16.4,-0.2,0.5,0.2,0.027999999999999997,-3.8,1.3,-2.4,0.0,Morlon Wiley,0
266,1988-89,22.0,CLE,NBA,SF,42.0,331.0,11.5,0.457,0.057999999999999996,0.16899999999999998,8.3,10.7,9.5,8.8,1.8,1.0,10.2,26.4,-0.2,0.5,0.3,0.037000000000000005,-4.7,-0.9,-5.6,-0.3,Randolph Keys,0
267,1988-89,25.0,TOT,NBA,SF,33.0,258.0,15.0,0.5429999999999999,0.098,0.33299999999999996,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,0.4,0.3,0.7,0.134,-0.8,0.3,-0.5,0.1,Mark Davis,0
268,1988-89,22.0,DET,NBA,PG,49.0,358.0,7.7,0.424,0.07,0.364,3.0,5.4,4.3,27.0,1.8,0.5,21.9,22.9,-0.6,0.4,-0.2,-0.028999999999999998,-4.3,-1.2,-5.4,-0.3,Micheal Williams,1
269,1988-89,24.0,IND,NBA,SF,46.0,313.0,11.9,0.5429999999999999,0.04,0.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,0.0,0.2,0.2,0.025,-2.4,-0.6,-3.0,-0.1,Anthony Frederick,0
270,1988-89,23.0,SEA,NBA,PG,43.0,291.0,10.8,0.37799999999999995,0.10800000000000001,0.193,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,0.0,0.3,0.3,0.045,-2.0,1.0,-1.0,0.1,Avery Johnson,0
271,1988-89,22.0,IND,NBA,PG,35.0,209.0,6.4,0.39799999999999996,0.139,0.306,6.2,6.0,6.1,23.8,2.1,1.1,26.2,22.2,-0.6,0.1,-0.4,-0.10300000000000001,-4.1,-1.5,-5.6,-0.2,Everette Stephens,0
272,1988-89,25.0,CHI,NBA,PF,51.0,289.0,9.9,0.56,0.0,0.59,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,0.0,0.3,0.4,0.064,-5.2,-0.8,-6.0,-0.3,Jack Haley,0
273,1988-89,23.0,ATL,NBA,SF,41.0,231.0,12.0,0.488,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.08199999999999999,-2.3,-1.0,-3.3,-0.1,Duane Ferrell,0
274,1987-88,22.0,NYK,NBA,PG,82.0,3249.0,15.7,0.493,0.124,0.263,4.1,10.0,7.0,37.4,3.1,0.1,18.6,17.3,3.5,4.2,7.6,0.113,1.6,1.1,2.7,3.9,Mark Jackson,0
275,1987-88,22.0,SAC,NBA,PG,61.0,2170.0,13.3,0.537,0.055999999999999994,0.294,2.0,4.9,3.5,27.7,2.0,0.2,19.0,18.0,1.6,0.6,2.2,0.049,-0.5,-1.3,-1.8,0.1,Kenny Smith,0
276,1987-88,23.0,PHO,NBA,PF,55.0,1807.0,12.9,0.506,0.0,0.268,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,-0.1,1.4,1.3,0.035,-1.7,-1.7,-3.4,-0.6,Armen Gilliam,0
277,1987-88,23.0,GSW,NBA,PG,67.0,2122.0,13.8,0.49200000000000005,0.05,0.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,0.8,0.9,1.7,0.039,-0.9,-0.9,-1.8,0.1,Winston Garland,0
278,1987-88,23.0,LAC,NBA,C,42.0,1137.0,7.6,0.447,0.045,0.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,-1.1,1.1,0.1,0.002,-4.8,0.4,-4.4,-0.7,Joe Wolf,0
279,1987-88,23.0,LAC,NBA,SF,35.0,857.0,7.6,0.4,0.136,0.155,6.6,8.1,7.3,10.8,1.6,1.4,12.1,24.6,-1.8,0.7,-1.1,-0.061,-5.2,-1.4,-6.6,-1.0,Reggie Williams,0
280,1987-88,23.0,SAS,NBA,PF,82.0,1984.0,14.7,0.531,0.006999999999999999,0.434,8.7,19.4,14.0,5.3,1.3,3.4,13.7,20.8,0.8,1.5,2.3,0.055999999999999994,-1.6,-1.1,-2.7,-0.4,Greg Anderson,0
281,1987-88,21.0,TOT,NBA,PG,80.0,1917.0,15.5,0.531,0.04,0.354,2.1,9.2,5.7,31.4,2.6,0.7,17.5,18.2,2.2,1.9,4.0,0.10099999999999999,0.3,0.6,0.9,1.4,Kevin Johnson,0
282,1987-88,22.0,CHI,NBA,PF,81.0,1827.0,13.0,0.53,0.004,0.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,1.6,2.6,4.2,0.111,-1.8,0.1,-1.7,0.2,Horace Grant,1
283,1987-88,22.0,IND,NBA,SG,82.0,1840.0,14.0,0.58,0.27399999999999997,0.297,5.7,5.6,5.7,10.2,1.4,0.6,12.5,18.6,2.9,1.3,4.2,0.11,1.1,-0.4,0.7,1.3,Reggie Miller,0
284,1987-88,22.0,NJN,NBA,SG,61.0,1365.0,10.2,0.46799999999999997,0.08199999999999999,0.322,5.2,7.0,6.1,13.3,2.0,1.1,16.0,23.1,-1.3,1.0,-0.3,-0.012,-2.8,-0.8,-3.6,-0.5,Dennis Hopson,0
285,1987-88,23.0,LAC,NBA,SF,66.0,1435.0,11.2,0.495,0.02,0.34,7.2,12.5,9.7,8.5,1.5,1.3,15.2,19.2,-0.8,1.4,0.6,0.021,-2.6,-0.5,-3.1,-0.4,Ken Norman,0
286,1987-88,22.0,CHI,NBA,SF,79.0,1650.0,12.9,0.489,0.040999999999999995,0.305,8.1,12.6,10.4,14.5,2.8,1.9,17.0,20.0,-0.4,2.6,2.3,0.066,-1.9,1.3,-0.6,0.6,Scottie Pippen,1
287,1987-88,21.0,SEA,NBA,SF,82.0,1706.0,13.8,0.562,0.057999999999999996,0.43200000000000005,7.4,14.4,10.8,8.4,2.0,2.3,14.9,17.1,2.1,2.0,4.1,0.11599999999999999,-0.7,0.9,0.2,0.9,Derrick McKey,1
288,1987-88,23.0,WSB,NBA,PG,79.0,1628.0,12.7,0.429,0.038,0.174,2.4,7.0,4.7,33.5,3.8,0.1,18.0,14.2,0.2,2.1,2.3,0.066,-1.0,1.9,0.9,1.2,Muggsy Bogues,0
289,1987-88,22.0,GSW,NBA,PF,78.0,1597.0,10.2,0.483,0.002,0.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,-0.3,0.9,0.6,0.018000000000000002,-3.9,-1.2,-5.1,-1.2,Tellis Frank,0
290,1987-88,23.0,TOT,NBA,PG,24.0,420.0,10.0,0.49,0.23600000000000002,0.364,0.5,6.5,3.5,20.0,2.6,0.4,16.4,14.5,0.1,0.2,0.3,0.032,-2.6,0.0,-2.6,-0.1,Ricky Wilson,0
291,1987-88,23.0,TOT,NBA,C,39.0,642.0,11.4,0.528,0.005,0.33899999999999997,9.8,20.6,15.1,6.7,1.0,0.5,15.0,15.6,0.5,0.4,0.8,0.061,-2.5,-2.2,-4.8,-0.5,Dave Hoppen,0
292,1987-88,23.0,NJN,NBA,PF,75.0,1122.0,9.5,0.48700000000000004,0.003,0.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,-1.6,1.3,-0.3,-0.012,-5.0,0.9,-4.2,-0.6,Dallas Comegys,0
293,1987-88,25.0,BOS,NBA,C,79.0,1151.0,9.3,0.57,0.0,0.547,11.6,15.9,13.9,4.5,1.2,1.3,17.7,11.4,1.1,1.0,2.2,0.09,-2.6,-0.2,-2.8,-0.2,Mark Acres,0
